"Situação Contrato","Número Completo Contrato","Data Início","Data Final","Número Ano Mês Final","Código Contrato SIGGO Dimensão","Número NE Contrato","Número NL Contrato","Número OB Contrato","Objeto Contrato","Órgão","Valor Total do Contrato","Código UO - UG Criação Contrato","Valor Total Aditivo Montante"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02260","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","8214","0","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02261","2016OB33284","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","0","8214","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02261","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","8214","0","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02262","2016OB33279","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","0","5476","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02262","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","5476","0","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02263","2016OB33280","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","0","5476","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02263","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","5476","0","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02264","2016OB33274","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","0","6571,2","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02264","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","6571,2","0","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02265","2016OB33276","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","0","6571,2","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02265","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","6571,2","0","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02266","2016OB33278","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","0","6571,2","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02266","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","6571,2","0","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02267","2016OB33277","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","0","6571,2","0"
"2015/12/23 00:00:00","2016/12/23 00:00:00","2015","Em Execução","28/2015","2015","201512","2015/12/23 00:00:00","2016/12/23 00:00:00","201612","25101 - 250101","32808","2016NE00053","2016NL02267","R/N        ","O PRESENTE CONTRATO TEM POR OBJETO AQUISIÇÃO, POR DISPENSA DE LICITAÇÃO, DE MONTAGEM E FORNECIMENTO DE CESTAS DE ALIMENTOS COMPOSTOS PREFERENCIALMENTE DE FRUTAS, VERDURAS E LEGUMES (CESTA VERDE CONVENCIONAL, TIPO I E II) - (NÃO ORGÂNICA), CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTE NO PROJETO TÉCNICO DE DEMANDA QUE CONSTA NOS AUTOS E NA PROPOSTA TÉCNICA DE VENDA - PTV Nº 01/2015, PARA ATENDIMENTO AOS PROGRAMAS SOCIAIS DA SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO E SOCIAL DO DISTRITO FEDERAL - SEDHS/DF, PRODUZIDOS POR AGRICULTORES FAMILIARES RURAIS E URBANOS, OS DEMAIS BENEFÍCIOS E ORGANIZAÇÕES QUE SE ENQUADREM NAS DISPOSIÇÕES DA LEI FEDERAL Nº 11.326, DE 24 DE JULHO DE 2006, BEM COMO POVOS E COMUNIDADES TRADICIONAIS E OS BENEFÍCIOS DA REFORMA AGRÁRIA, PARA ATENDER A DEMANDA DA CONTRANTE, CONFORME CONDIÇÕES DEFINIDAS NA CHAMADA PÚBLICA 01/2015 E SEUS ANEXOS, OS QUAIS FICAM FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDNTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.","SEC. DE EST. DO TRABALHO E DO EMPREENDEDORISMO-DF","798360","25101 - 250101","798360","0","0","0","6571,2","0","0"
